ID,latitude,longitude,country
13133,-34.59809,-58.36196,Argentina
13134,-34.65183,-58.51824,Argentina
13135,-34.50905,-59.09209,Argentina
13136,-34.50763,-58.79264,Argentina
13137,-34.44811,-58.75242,Argentina
13138,-31.56159,-60.75731,Argentina
13139,-34.5011,-58.53224,Argentina
13140,-34.45812,-58.51946,Argentina
13141,-35.05739,-58.75886,Argentina
13142,-34.70147,-58.58329,Argentina
13143,-34.59645,-58.45804,Argentina
13144,-34.46815,-58.6621,Argentina
13145,-31.4488,-60.93173,Argentina
13146,-34.7572,-58.39874,Argentina
13147,-34.25533,-58.95502,Argentina
13148,-34.43599,-58.5599,Argentina
13149,-34.53285,-58.49429,Argentina
13150,-36.84057,-59.50382,Argentina
13151,-34.33401,-59.07256,Argentina
13152,-34.54293,-58.73051,Argentina
13153,-34.39871,-58.72515,Argentina
13154,-34.68326,-58.58282,Argentina
13155,-35.01817,-58.42277,Argentina
13156,-34.84516,-58.52178,Argentina
13157,-34.91152,-58.16477,Argentina
13158,-34.86872,-58.27525,Argentina
13159,-34.69823,-58.69274,Argentina
13160,-34.378,-58.81897,Argentina
13161,-34.78502,-58.36422,Argentina
13162,-34.8551,-58.07923,Argentina
13163,-34.82445,-58.19544,Argentina
13164,-34.37526,-58.81558,Argentina
13165,-34.78974,-58.35637,Argentina
13166,-34.76041,-58.65979,Argentina
13167,-34.72464,-58.34178,Argentina
13168,-34.59242,-58.37349,Argentina
13169,-34.44702,-58.56391,Argentina
13170,-35.05415,-58.09211,Argentina
13171,-34.47342,-58.62559,Argentina
13172,-34.73051,-58.32243,Argentina
13173,-34.56641,-58.42065,Argentina
13174,-35.07896,-58.14144,Argentina
13175,-34.62694,-60.93892,Argentina
13176,-34.41377,-58.72637,Argentina
13177,-34.39455,-58.97788,Argentina
13178,-34.49314,-58.63597,Argentina
13179,-34.53636,-58.57847,Argentina
13180,-34.81726,-58.21989,Argentina
13181,-31.01357,-61.16144,Argentina
13182,-34.96138,-57.90149,Argentina
13183,-34.80783,-58.27979,Argentina
13184,-34.64096,-58.42443,Argentina
13185,-34.52216,-58.71029,Argentina
13186,-34.44781,-58.70209,Argentina
13187,-34.55651,-58.91396,Argentina
13188,-34.46258,-58.75787,Argentina
13189,-34.71999,-58.23011,Argentina
13190,-34.27744,-59.08816,Argentina
13191,-35.02386,-58.41491,Argentina
13192,-34.57611,-58.51395,Argentina
13193,-34.8161,-58.29175,Argentina
13194,-34.83377,-58.24014,Argentina
13195,-34.35229,-58.81726,Argentina
13196,-34.69838,-58.36296,Argentina
13197,-34.52221,-58.77569,Argentina
13198,-34.94382,-57.97368,Argentina
13199,-34.58347,-58.54589,Argentina
13200,-34.45875,-58.55614,Argentina
13201,-34.71509,-58.25809,Argentina
13202,-34.91972,-58.60085,Argentina
13203,-34.78849,-58.19292,Argentina
13204,-34.76568,-58.2298,Argentina
13205,-34.47093,-58.76688,Argentina
13206,-34.64961,-58.63402,Argentina
13207,-34.80103,-58.24633,Argentina
13208,-34.63743,-58.41432,Argentina
13209,-34.82795,-58.18097,Argentina
13210,-37.31512,-59.1275,Argentina
13211,-34.51773,-58.52737,Argentina
13212,-34.8284,-58.2846,Argentina
13213,-34.71168,-58.61671,Argentina
13214,-34.66586,-58.35468,Argentina
13215,-34.54241,-58.57881,Argentina
13216,-34.82345,-57.96531,Argentina
13217,-31.73406,-60.55498,Argentina
13218,-35.02285,-57.99725,Argentina
13219,-34.88489,-58.3937,Argentina
13220,-34.59226,-60.93119,Argentina
13221,-34.63551,-58.49552,Argentina
13222,-34.86546,-58.59782,Argentina
13223,-34.491,-58.69433,Argentina
13224,-35.01032,-58.4403,Argentina
13225,-34.56283,-58.66689,Argentina
13226,-34.82518,-58.34721,Argentina
13227,-34.85021,-58.66269,Argentina
13228,-37.31927,-59.08228,Argentina
13229,-34.99962,-58.05416,Argentina
13230,-34.4801,-58.55,Argentina
13231,-31.31451,-61.36239,Argentina
13232,-34.39146,-59.03328,Argentina
13233,-27.12934,-65.473,Argentina
13234,-34.4494,-58.75087,Argentina
13235,-34.6909,-58.31057,Argentina
13236,-34.45129,-58.91714,Argentina
13237,-34.7582,-58.67188,Argentina
13238,-34.50203,-58.68031,Argentina
13239,-34.56714,-58.59457,Argentina
13240,-34.661,-58.42501,Argentina
13241,-34.49645,-58.7517,Argentina
13242,-34.44847,-58.78908,Argentina
13243,-34.54601,-58.76088,Argentina
13244,-34.57104,-58.46447,Argentina
13245,-34.53907,-59.11831,Argentina
13246,-34.33618,-58.99384,Argentina
13247,-34.66823,-58.53003,Argentina
13248,-34.77424,-58.46511,Argentina
13249,-34.80768,-58.44215,Argentina
13250,-34.31498,-60.24837,Argentina
13251,-35.02084,-60.16428,Argentina
13252,-34.73451,-58.6009,Argentina
13253,-26.93726,-65.32685,Argentina
13254,-34.78227,-58.34687,Argentina
13255,-34.58191,-58.64441,Argentina
13256,-35.07487,-58.69238,Argentina
13257,-34.77521,-58.43338,Argentina
13258,-34.7054,-58.40946,Argentina
13259,-34.74625,-58.36677,Argentina
13260,-34.85933,-58.03586,Argentina
13261,-34.4512,-58.695,Argentina
13262,-34.57055,-60.11292,Argentina
13263,-31.61506,-60.6813,Argentina
13264,-34.46203,-58.52642,Argentina
13265,-31.56073,-61.34133,Argentina
13266,-34.61465,-58.41876,Argentina
13267,-26.94984,-65.75756,Argentina
13268,-34.56183,-59.1057,Argentina
13269,-34.89211,-57.94191,Argentina
13270,-34.7258,-58.37707,Argentina
13271,-34.57621,-59.08359,Argentina
13272,-34.83257,-58.3875,Argentina
13273,-34.63472,-58.74359,Argentina
13274,-34.63748,-58.51159,Argentina
13275,-34.76754,-58.64431,Argentina
13276,-34.54535,-58.54308,Argentina
13277,-35.03641,-58.46593,Argentina
13278,-34.66922,-58.61196,Argentina
13279,-34.61657,-58.34563,Argentina
13280,-37.34484,-59.12827,Argentina
13281,-34.46067592,-58.77863698,Argentina
13282,-34.48195,-58.54962,Argentina
13283,-34.94062,-58.7251,Argentina
13284,-34.5582,-58.43159,Argentina
13285,-34.64621,-58.71061,Argentina
13286,-34.54236,-58.70127,Argentina
13287,-34.80148,-58.37627,Argentina
13288,-34.31275,-58.77061,Argentina
13289,-34.80352,-58.43598,Argentina
13290,-31.25033,-61.4867,Argentina
13291,-31.26873,-61.50235,Argentina
13292,-27.63672,-65.65828,Argentina
13293,-34.35848,-58.71296,Argentina
13294,-34.65401,-58.40439,Argentina
13295,-34.56928,-58.53618,Argentina
13296,-34.5433,-58.76976,Argentina
13297,-34.62943,-58.88266,Argentina
13298,-34.81585,-58.20232,Argentina
13299,-34.42074,-58.95408,Argentina
13300,-34.64175,-58.62148,Argentina
13301,-34.77939,-58.22739,Argentina
13302,-34.79084,-58.21614,Argentina
13303,-34.76118,-58.66274,Argentina
13304,-31.09809,-61.11656,Argentina
13305,-34.45543,-58.72578,Argentina
13306,-34.85794,-58.52532,Argentina
13307,-34.51629,-58.47594,Argentina
13308,-31.56697,-61.36455,Argentina
13309,-34.63461,-58.65063,Argentina
13310,-34.28904,-60.26134,Argentina
13311,-34.81036,-58.67284,Argentina
13312,-34.94812,-58.04598,Argentina
13313,-34.46381,-60.06965,Argentina
13314,-31.5364,-60.68715,Argentina
13315,-34.92544,-58.37687,Argentina
13316,-34.86472,-58.60242,Argentina
13317,-34.89211,-58.00655,Argentina
13318,-34.58925,-59.11862,Argentina
13319,-34.91201,-57.99652,Argentina
13320,-34.62464,-58.46052,Argentina
13321,-34.71077,-58.59336,Argentina
13322,-34.96987,-58.06995,Argentina
13323,-34.6358,-58.85715,Argentina
13324,-34.57526,-58.4629,Argentina
13325,-34.77895,-58.34584,Argentina
13326,-34.71171,-58.66244,Argentina
13327,-34.30539,-60.24617,Argentina
13328,-34.71936,-58.41989,Argentina
13329,-31.51218,-60.72647,Argentina
13330,-34.49284,-58.77787,Argentina
13331,-34.97817,-58.74171,Argentina
13332,-34.73857,-58.37155,Argentina
13333,-31.65274,-60.70178,Argentina
13334,-34.67376,-58.6368,Argentina
13335,-34.55341,-58.70148,Argentina
13336,-34.75327,-58.45029,Argentina
13337,-34.65833,-58.49917,Argentina
13338,-34.88461,-57.95385,Argentina
13339,-34.74558,-58.24681,Argentina
13340,-34.72773,-58.27936,Argentina
13341,-34.71493,-58.4794,Argentina
13342,-34.77113,-58.2999,Argentina
13343,-34.73544,-58.404,Argentina
13344,-34.78376,-58.2876,Argentina
13345,-34.66254,-58.54549,Argentina
13346,-34.67324,-58.65411,Argentina
13347,-34.46775,-58.58512,Argentina
13348,-34.93175,-57.94,Argentina
13349,-34.5763,-58.47131,Argentina
13350,-34.36987,-58.55978,Argentina
13351,-34.52722,-58.68875,Argentina
13352,-34.85178,-58.0713,Argentina
13353,-31.45358,-61.88621,Argentina
13354,-34.78861,-58.35035,Argentina
13355,-27.15394,-65.16022,Argentina
13356,-34.61429,-58.50771,Argentina
13357,-34.54663,-58.47835,Argentina
13358,-34.74758,-58.18337,Argentina
13359,-34.44972,-58.52446,Argentina
13360,-34.87772,-58.40618,Argentina
13361,-34.51894,-58.57552,Argentina
13362,-34.90054,-58.69626,Argentina
13363,-34.56889,-58.44574,Argentina
13364,-34.99806,-58.05316,Argentina
13365,-34.80844,-58.85188,Argentina
13366,-34.66468,-58.60322,Argentina
13367,-34.75651,-58.35868,Argentina
13368,-34.52943,-58.7663,Argentina
13369,-34.74969,-58.35167,Argentina
13370,-34.59047,-58.65685,Argentina
13371,-34.72895,-58.43012,Argentina
13372,-34.68354,-58.46673,Argentina
13373,-34.7465,-58.64517,Argentina
13374,-34.61428,-58.47452,Argentina
13375,-34.47928,-58.89574,Argentina
13376,-34.92286,-58.38574,Argentina
13377,-35.13191,-58.84464,Argentina
13378,-31.49216,-60.73525,Argentina
13379,-37.38722,-59.05882,Argentina
13380,-34.82789,-58.41045,Argentina
13381,-34.41905,-58.78096,Argentina
13382,-34.80245,-58.47352,Argentina
13383,-34.7444,-58.29551,Argentina
13384,-34.58042,-58.42581,Argentina
13385,-34.58608,-58.64056,Argentina
13386,-34.5917,-58.4717,Argentina
13387,-31.42489,-60.99899,Argentina
13388,-34.53523,-58.74706,Argentina
13389,-34.54091,-58.52858,Argentina
13390,-34.56766,-58.61238,Argentina
13391,-31.72511,-60.5325,Argentina
13392,-34.62197,-58.59666,Argentina
13393,-34.74406,-58.44999,Argentina
13394,-34.93087,-58.26549,Argentina
13395,-34.6809,-58.47253,Argentina
13396,-31.93006,-61.15858,Argentina
13397,-34.73937,-58.31209,Argentina
13398,-34.71722,-58.37383,Argentina
13399,-34.83859,-58.49542,Argentina
13400,-31.56407,-60.75279,Argentina
13401,-31.77484,-60.50358,Argentina
13402,-34.46311,-58.75855,Argentina
13403,-34.47671,-58.71797,Argentina
13404,-34.94972,-58.59866,Argentina
13405,-34.41991,-58.70797,Argentina
13406,-34.49561,-58.81978,Argentina
13407,-34.68628,-58.82128,Argentina
13408,-31.62343,-60.72919,Argentina
13409,-31.60517,-61.16719,Argentina
13410,-31.76428,-61.10265,Argentina
13411,-34.64365,-58.35052,Argentina
13412,-27.17728,-65.53411,Argentina
13413,-34.61582,-58.59913,Argentina
13414,-30.9971,-61.41815,Argentina
13415,-34.76397,-58.63226,Argentina
13416,-34.6642,-58.4984,Argentina
13417,-34.48232,-58.69349,Argentina
13418,-34.81588,-58.26521,Argentina
13419,-34.52178,-58.69196,Argentina
13420,-34.66461,-58.55239,Argentina
13421,-34.93565,-57.91918,Argentina
13422,-34.66038,-58.81151,Argentina
13423,-34.63256,-58.52175,Argentina
13424,-34.53731,-58.76406,Argentina
13425,-34.54423,-58.72052,Argentina
13426,-34.81219,-58.47139,Argentina
13427,-34.47552,-58.76736,Argentina
13428,-34.33593,-58.82257,Argentina
13429,-34.72093,-58.39921,Argentina
13430,-34.93086,-58.64751,Argentina
13431,-34.74263,-58.35624,Argentina
13432,-26.94413,-65.70382,Argentina
13433,-34.63129,-58.7837,Argentina
13434,-35.03361,-58.73292,Argentina
13435,-34.67432,-58.61523,Argentina
13436,-34.7993,-58.64041,Argentina
13437,-34.79147,-58.415,Argentina
13438,-34.56259,-58.70988,Argentina
13439,-34.81334,-58.47862,Argentina
13440,-34.61045,-58.43245,Argentina
13441,-34.89448,-57.99692,Argentina
13442,-34.82245,-58.26104,Argentina
13443,-34.54327,-58.5157,Argentina
13444,-35.08117,-60.51234,Argentina
13445,-31.57956,-60.71917,Argentina
13446,-34.70119,-58.35567,Argentina
13447,-34.8068,-58.41695,Argentina
13448,-34.6422,-58.73712,Argentina
13449,-34.86705,-58.22572,Argentina
13450,-34.66229,-58.66332,Argentina
13451,-34.46704,-58.63945,Argentina
13452,-34.6034,-58.64911,Argentina
13453,-34.66858,-58.50541,Argentina
13454,-31.50403,-60.93066,Argentina
13455,-34.3315,-58.80351,Argentina
13456,-34.57139,-58.58726,Argentina
13457,-34.71218,-58.2291,Argentina
13458,-34.92269,-58.36951,Argentina
13459,-34.93541,-58.02621,Argentina
13460,-34.6438,-60.45443,Argentina
13461,-34.77385,-58.40793,Argentina
13462,-34.74829,-58.57273,Argentina
13463,-34.61886,-58.56346,Argentina
13464,-34.60233,-58.46461,Argentina
13465,-34.70302,-58.67379,Argentina
13466,-31.69697,-61.55442,Argentina
13467,-34.47308,-58.71293,Argentina
13468,-34.60708,-58.38464,Argentina
13469,-34.93484,-57.9766,Argentina
13470,-34.66966,-58.57115,Argentina
13471,-34.47909,-58.73114,Argentina
13472,-34.40799,-58.76302,Argentina
13473,-34.42802,-58.69199,Argentina
13474,-34.72657,-58.30561,Argentina
13475,-34.39664,-58.69444,Argentina
13476,-34.60761,-58.73329,Argentina
13477,-34.63453,-58.39708,Argentina
13478,-34.26274,-58.72382,Argentina
13479,-34.81247,-58.43337,Argentina
13480,-34.48398,-58.64194,Argentina
13481,-31.7311,-60.46519,Argentina
13482,-34.56441,-58.657,Argentina
13483,-34.6481,-58.5026,Argentina
13484,-34.5245,-58.7999,Argentina
13485,-34.5554,-58.54867,Argentina
13486,-34.3776,-58.81702,Argentina
13487,-34.59871,-58.66051,Argentina
13488,-34.80973,-58.25124,Argentina
13489,-34.43124,-58.54335,Argentina
13490,-34.33341,-58.75779,Argentina
13491,-34.56132,-58.47437,Argentina
13492,-34.26193,-58.90259,Argentina
13493,-34.90906,-58.01167,Argentina
13494,-34.40235,-58.62932,Argentina
13495,-34.42172,-58.69798,Argentina
13496,-34.66366,-58.42723,Argentina
13497,-34.61686,-58.37433,Argentina
13498,-35.17911,-59.09147,Argentina
13499,-37.32167,-59.13316,Argentina
13500,-34.44942,-58.61302,Argentina
13501,-34.58743,-58.74155,Argentina
13502,-34.74953,-58.46179,Argentina
13503,-30.76503,-61.16039,Argentina
13504,-34.41506,-58.58523,Argentina
13505,-31.77416,-60.4974,Argentina
13506,-34.95728,-58.82614,Argentina
13507,-34.76789,-58.5495,Argentina
13508,-34.33462,-60.25496,Argentina
13509,-31.5201,-60.67212,Argentina
13510,-34.62615,-58.59199,Argentina
13511,-27.42082,-65.27896,Argentina
13512,-31.55631,-61.07152,Argentina
13513,-30.75941,-61.34793,Argentina
13514,-34.74785,-58.70072,Argentina
13515,-34.95094,-58.00951,Argentina
13516,-34.54676,-58.6883,Argentina
13517,-34.56027,-58.58704,Argentina
13518,-54.81973,-68.14994,Argentina
13519,-34.62134,-58.4391,Argentina
13520,-34.42128,-58.74099,Argentina
13521,-34.66657,-58.53019,Argentina
13522,-34.6638,-58.77147,Argentina
13523,31.20176,29.91582,Egypt
13524,31.26968,29.98834,Egypt
13525,48.52059,28.53569,Ukraine
13526,48.43269,27.81279,Ukraine
13527,48.35928,28.02768,Ukraine
13528,4.86772,-74.04898,Colombia
13529,10.60546,-74.77377,Colombia
13530,4.76143,-74.44621,Colombia
13531,5.97028,-75.67934,Colombia
13532,4.72201,-73.96563,Colombia
13533,7.89133,-72.51535,Colombia
13534,10.7157,-74.77406,Colombia
13535,5.37439,-75.54254,Colombia
13536,10.88714,-75.06162,Colombia
13537,4.64104,-74.30512,Colombia
13538,6.0568,-75.62876,Colombia
13539,4.87946,-74.03567,Colombia
13540,3.67574,-76.58738,Colombia
13541,7.97572,-72.50109,Colombia
13542,4.33018,-74.38991,Colombia
13543,4.39617,-74.74626,Colombia
13544,5.0718,-74.60344,Colombia
13545,3.82196,-76.98097,Colombia
13546,6.07006,-75.50033,Colombia
13547,5.58229,-74.88029,Colombia
13548,5.66895,-75.87511,Colombia
13549,9.00074,-75.66682,Colombia
13550,5.06761,-74.44794,Colombia
13551,8.3687,-75.96503,Colombia
13552,6.14298,-75.5244,Colombia
13553,5.21585,-74.72663,Colombia
13554,3.45029,-76.56248,Colombia
13555,4.34391,-74.59669,Colombia
13556,5.14149,-73.92043,Colombia
13557,4.54374,-74.20312,Colombia
13558,8.1624,-72.45862,Colombia
13559,4.93576,-74.18255,Colombia
13560,4.78844,-74.36699,Colombia
13561,4.71561,-74.45986,Colombia
13562,4.56819,-74.11956,Colombia
13563,10.78386,-74.90464,Colombia
13564,5.19994,-74.74834,Colombia
13565,4.57864,-74.17855,Colombia
13566,10.96703,-74.791,Colombia
13567,8.89313,-75.7845,Colombia
13568,3.8801,-77.03116,Colombia
13569,4.73906,-74.22903,Colombia
13570,6.02079,-73.46065,Colombia
13571,4.9637,-74.30576,Colombia
13572,5.48033,-74.64432,Colombia
13573,5.48642,-74.69387,Colombia
13574,4.7917,-74.28616,Colombia
13575,4.78377,-73.99553,Colombia
13576,4.75959,-74.06299,Colombia
13577,6.00304,-75.79359,Colombia
13578,4.79201,-74.05518,Colombia
13579,10.70803,-74.84619,Colombia
13580,4.94654,-73.95179,Colombia
13581,5.41785,-74.98959,Colombia
13582,4.37704,-74.18486,Colombia
13583,4.63414,-74.14884,Colombia
13584,4.6737,-74.03116,Colombia
13585,4.56137,-74.08322,Colombia
13586,8.62902,-75.45665,Colombia
13587,4.73479,-74.04832,Colombia
13588,4.7042,-74.49534,Colombia
13589,4.78415,-74.53226,Colombia
13590,4.82239,-74.20671,Colombia
13591,6.13613,-75.44867,Colombia
13592,6.7802,-73.08639,Colombia
13593,8.77991,-75.85576,Colombia
13594,3.572,-76.71447,Colombia
13595,6.63964,-73.06483,Colombia
13596,4.93416,-74.30637,Colombia
13597,8.08071,-72.83341,Colombia
13598,5.20995,-74.19247,Colombia
13599,4.92101,-74.22382,Colombia
13600,4.92052,-74.04612,Colombia
13601,5.08204,-74.0556,Colombia
13602,9.16441,-75.31411,Colombia
13603,4.76415,-73.85916,Colombia
13604,5.09725,-74.3372,Colombia
13605,4.65665,-74.06849,Colombia
13606,10.58123,-75.02027,Colombia
13607,4.60959,-74.31237,Colombia
13608,8.20922,-72.54885,Colombia
13609,10.70699,-74.90611,Colombia
13610,7.91887,-72.48946,Colombia
13611,4.94427,-74.72334,Colombia
13612,4.67834,-74.10437,Colombia
13613,8.86849,-75.81916,Colombia
13614,4.59876,-74.1264,Colombia
13615,4.54164,-74.10264,Colombia
13616,5.54805,-74.98399,Colombia
13617,8.46962,-75.7987,Colombia
13618,8.79577,-75.69947,Colombia
13619,6.49053,-73.11971,Colombia
13620,4.63766,-74.451,Colombia
13621,4.89575,-74.43699,Colombia
13622,4.34444,-74.37269,Colombia
13623,5.18958,-74.66908,Colombia
13624,5.10598,-74.09941,Colombia
13625,8.78357,-75.94115,Colombia
13626,10.96214,-74.76793,Colombia
13627,5.99751,-75.87368,Colombia
13628,6.11228,-75.69372,Colombia
13629,4.7678,-74.43199,Colombia
13630,5.35791,-76.16688,Colombia
13631,8.95147,-75.6038,Colombia
13632,4.73245,-74.26419,Colombia
13633,4.5643,-74.06808,Colombia
13634,4.74662,-74.03676,Colombia
13635,5.63177,-75.49017,Colombia
13636,5.69772,-75.94679,Colombia
13637,7.89623,-72.46103,Colombia
13638,5.20856,-74.73584,Colombia
13639,5.19621,-75.79239,Colombia
13640,4.67741,-74.13658,Colombia
13641,3.78882,-76.98796,Colombia
13642,4.78299,-74.21712,Colombia
13643,4.64151,-74.12076,Colombia
13644,4.99347,-74.1924,Colombia
13645,10.79842,-74.77116,Colombia
13646,4.66634,-74.09242,Colombia
13647,5.54247,-75.00823,Colombia
13648,8.92041,-75.8692,Colombia
13649,6.88679,-73.08974,Colombia
13650,6.1387,-75.56681,Colombia
13651,9.26922,-75.24528,Colombia
13652,4.67819,-74.36129,Colombia
13653,5.61771,-75.62749,Colombia
13654,5.12051,-75.01126,Colombia
13655,6.93658,-73.01949,Colombia
13656,5.4078,-75.48557,Colombia
13657,4.71524,-75.07784,Colombia
13658,4.49096,-74.25825,Colombia
13659,8.88871,-75.90299,Colombia
13660,4.61137,-74.16842,Colombia
13661,4.97203,-74.44068,Colombia
13662,4.99786,-74.47286,Colombia
13663,4.51972,-74.10087,Colombia
13664,5.15609,-73.80107,Colombia
13665,4.85374,-74.41621,Colombia
13666,9.81809,-74.30271,Colombia
13667,9.03661,-75.62802,Colombia
13668,5.09462,-75.23303,Colombia
13669,6.13133,-75.38186,Colombia
13670,4.42393,-74.14999,Colombia
13671,4.755,-74.09234,Colombia
13672,10.93213,-74.80146,Colombia
13673,7.73073,-72.47382,Colombia
13674,6.0562,-75.50794,Colombia
13675,4.83351,-74.39095,Colombia
13676,10.49037,-74.79278,Colombia
13677,5.1772,-75.65918,Colombia
13678,4.37625,-74.2316,Colombia
13679,4.60913,-74.47416,Colombia
13680,4.69283,-74.10829,Colombia
13681,4.61068,-74.13214,Colombia
13682,4.93645,-74.0011,Colombia
13683,6.02347,-75.42201,Colombia
13684,8.87427,-75.8084,Colombia
13685,5.80126,-75.96278,Colombia
13686,5.19903,-73.88204,Colombia
13687,5.30756,-74.97484,Colombia
13688,4.93758,-74.16878,Colombia
13689,4.93161,-74.14416,Colombia
13690,10.91212,-74.79102,Colombia
13691,10.60658,-74.76389,Colombia
13692,6.46838,-73.26022,Colombia
13693,10.15031,-73.9614,Colombia
13694,6.10192,-75.70787,Colombia
13695,4.73689,-74.53338,Colombia
13696,4.54268,-74.10872,Colombia
13697,8.6193,-75.40691,Colombia
13698,4.37012,-74.49109,Colombia
13699,8.59404,-75.48738,Colombia
13700,4.72067,-74.22775,Colombia
13701,7.8783,-72.53263,Colombia
13702,9.87798,-73.52046,Colombia
13703,4.97774,-74.90373,Colombia
13704,10.98778,-74.95472,Colombia
13705,5.99694,-72.85129,Colombia
13706,4.56655,-74.0838,Colombia
13707,4.50613,-74.2442,Colombia
13708,6.63168,-73.06992,Colombia
13709,4.67426,-74.04854,Colombia
13710,4.50954,-74.1462,Colombia
13711,8.88325,-75.62197,Colombia
13712,4.37543,-74.6779,Colombia
13713,6.52737,-73.27246,Colombia
13714,8.66302,-75.79113,Colombia
13715,7.475843821,-72.56373265,Colombia
13716,8.97603,-75.98852,Colombia
13717,8.7714,-75.88688,Colombia
13718,4.87803,-74.07204,Colombia
13719,8.86498,-75.38793,Colombia
13720,7.62239,-72.63409,Colombia
13721,4.9026,-74.45857,Colombia
13722,6.13041,-76.01465,Colombia
13723,3.76956,-76.76027,Colombia
13724,4.76261,-74.14925,Colombia
13725,4.63996,-74.15422,Colombia
13726,10.77189,-74.71907,Colombia
13727,4.30715,-73.98773,Colombia
13728,10.89208,-74.83762,Colombia
13729,8.87781,-75.76681,Colombia
13730,10.65415,-75.02799,Colombia
13731,4.85232,-74.48434,Colombia
13732,10.52962,-75.22241,Colombia
13733,10.50828,-74.12052,Colombia
13734,4.74835,-74.35456,Colombia
13735,5.08842,-74.6172,Colombia
13736,4.58048,-74.1092,Colombia
13737,8.64823,-75.73272,Colombia
13738,5.37628,-75.72486,Colombia
13739,4.55802,-74.12535,Colombia
13740,6.77171,-72.99354,Colombia
13741,9.15076,-75.61423,Colombia
13742,4.84023,-74.12743,Colombia
13743,7.46172,-72.53562,Colombia
13744,3.76752,-76.67407,Colombia
13745,6.10709,-75.63566,Colombia
13746,4.85018,-74.25983,Colombia
13747,5.6561,-75.87877,Colombia
13748,6.6761,-73.06767,Colombia
13749,6.1451,-75.58004,Colombia
13750,6.02819,-73.51605,Colombia
13751,4.3167,-73.86615,Colombia
13752,6.91675,-72.89763,Colombia
13753,3.8649,-76.82949,Colombia
13754,4.72954,-74.33324,Colombia
13755,4.79526,-74.34367,Colombia
13756,5.18425,-75.45199,Colombia
13757,4.6885,-74.0313,Colombia
13758,10.74372,-74.97901,Colombia
13759,4.75236,-73.95326,Colombia
13760,10.81215,-74.72324,Colombia
13761,4.56481,-74.08359,Colombia
13762,5.00742,-73.87228,Colombia
13763,10.91846,-74.86529,Colombia
13764,4.94621,-73.81688,Colombia
13765,4.33871,-73.93938,Colombia
13766,4.23781,-74.41894,Colombia
13767,4.69002,-74.10829,Colombia
13768,4.876374925,-75.17751136,Colombia
13769,6.29716,-73.16144,Colombia
13770,9.28958,-75.38981,Colombia
13771,4.44821,-74.64196,Colombia
13772,4.58444,-74.11403,Colombia
13773,8.09021,-72.58838,Colombia
13774,7.83389,-72.47417,Colombia
13775,5.2659,-74.28656,Colombia
13776,9.26906,-75.24163,Colombia
13777,8.25563,-72.56484,Colombia
13778,3.58772,-76.58352,Colombia
13779,8.81886,-75.50123,Colombia
13780,-43.95167,171.73651,New Zealand
13781,-38.37154,178.30417,New Zealand
13782,-44.04399,171.31573,New Zealand
13783,-44.41155,171.25099,New Zealand
13784,-44.39672,171.25364,New Zealand
13785,-38.56532,177.60441,New Zealand
13786,-38.3834,177.82811,New Zealand
13787,-44.80286,170.97963,New Zealand
13788,-44.11589,171.55796,New Zealand
13789,-38.93383,177.79962,New Zealand
13790,-43.90359,171.51643,New Zealand
13791,-44.01961,171.58089,New Zealand
13792,-44.15832,170.98611,New Zealand
13793,-44.23512,171.28586,New Zealand
13794,-38.68401,178.04327,New Zealand
13795,-44.4073,171.25778,New Zealand
13796,-44.62852,171.14114,New Zealand
13797,-44.09518,171.23726,New Zealand
13798,-44.46416,171.22247,New Zealand
13799,-44.30853,171.25958,New Zealand
13800,-38.64328,178.01303,New Zealand
13801,-44.40005,171.23848,New Zealand
13802,-44.73886,170.76121,New Zealand
13803,-44.78115,171.12115,New Zealand
13804,-38.65333,178.00417,New Zealand
13805,-44.42535,171.0299,New Zealand
13806,-44.63276,171.1418,New Zealand
13807,-44.30234,171.2119,New Zealand
13808,-44.16072,171.30508,New Zealand
13809,-44.12732,171.09301,New Zealand
13810,-44.67547,171.01656,New Zealand
13811,-44.02048,171.42583,New Zealand
13812,41.10305,72.79112,Kyrgyzstan
13813,40.88768,72.96721,Kyrgyzstan
13814,40.92442,72.87767,Kyrgyzstan
13815,1.48193,103.84616,Malaysia
13816,2.21172,102.65412,Malaysia
13817,4.58249,101.99578,Malaysia
13818,1.45217,103.58277,Malaysia
13819,2.60448,102.04983,Malaysia
13820,2.14458,102.42209,Malaysia
13821,1.11144,103.95896,Indonesia
13822,1.99935,103.26756,Malaysia
13823,1.32061,103.75564,Singapore
13824,5.41216,100.32306,Malaysia
13825,1.58159,103.81101,Malaysia
13826,5.64596,100.5082,Malaysia
13827,2.4076,102.67374,Malaysia
13828,5.85521,100.44155,Malaysia
13829,1.87465,103.62462,Malaysia
13830,2.3052,102.43785,Malaysia
13831,1.37813,103.85689,Singapore
13832,1.52311,103.79436,Malaysia
13833,1.63291,103.68479,Malaysia
13834,2.05735,102.57507,Malaysia
13835,5.38269,100.39233,Malaysia
13836,1.32014,103.80921,Singapore
13837,5.49248,100.48108,Malaysia
13838,1.48238,103.75447,Malaysia
13839,1.49404,103.38714,Malaysia
13840,2.28116,102.14998,Malaysia
13841,1.50392,103.52236,Malaysia
13842,5.90229,100.44923,Malaysia
13843,5.58179,100.48841,Malaysia
13844,1.321,103.76599,Singapore
13845,1.56848,103.77718,Malaysia
13846,1.30623,103.86419,Singapore
